precondition_item,artifact_or_check,expected_status,observed_status,precondition_passed,blocking_reasons
step13bz_manifest_exists,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,exists,True,True,
step13bz_stage,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,covapie_feature_semantics_resolution_smoke_v0,covapie_feature_semantics_resolution_smoke_v0,True,
step13bz_all_checks_passed,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
step13bz_ready_for_smoke_qa_gate,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
step13bz_ready_for_actual_dataloader_adapter_smoke,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,false,False,True,
step13bz_ready_for_actual_dataloader_smoke,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,false,False,True,
step13bz_ready_for_training,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,false,False,True,
step13bz_ready_to_train_now,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,false,False,True,
step13bz_feature_semantics_known_for_training,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,false,False,True,
step13bz_unknown_atom_policy_finalized,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,false,False,True,
step13bz_proposed_feature_schema_validated,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
step13bz_proposed_unknown_policy_validated,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
step13bz_proposed_label_semantics_validated,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
step13bz_derived_atom_tables_read_only,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
step13bz_metadata_preview_row_count,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,20,20,True,
step13bz_final_dataset_preview_row_count,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,20,20,True,
step13bz_canonical_mask_count,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,5,5,True,
b3_scaffold_only_included,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
no_extra_mask_tasks_added,data/derived/covalent_small/covapie_feature_semantics_resolution_smoke_v0/covapie_feature_semantics_resolution_smoke_manifest.json,true,True,True,
metadata_csv_hash_unchanged,data/derived/covalent_small/external_metadata_index/covpdb/covpdb_complexes_metadata_manual.csv,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,True,
raw_files_untracked,data/raw/covalent_sources/covpdb/raw_structure_event_annotation_smoke_v0,false,False,True,
raw_files_unstaged,data/raw/covalent_sources/covpdb/raw_structure_event_annotation_smoke_v0,false,False,True,
protected_source_diff_empty,equivariant_diffusion/ lightning_modules.py,empty,False,True,
original_dataloader_diff_empty,dataset.py data/prepare_crossdocked.py,empty,False,True,
