precondition_item,artifact_or_check,expected_status,observed_status,precondition_passed,blocking_reasons
step14ao_manifest_exists,input_or_evidence_validation,True,True,True,
step14ao_manifest_stage,input_or_evidence_validation,True,True,True,
step14ao_all_checks_passed,input_or_evidence_validation,True,True,True,
step14ao_blocking_reasons_clear,input_or_evidence_validation,True,True,True,
step14ao_ready_for_current_step,input_or_evidence_validation,True,True,True,
step14ao_issue_count_zero,input_or_evidence_validation,True,True,True,
step14ao_issue_sentinel,input_or_evidence_validation,True,True,True,
step14ao_ligand_evidence_11,input_or_evidence_validation,True,True,True,
step14ao_protein_evidence_11,input_or_evidence_validation,True,True,True,
step14ao_ligand_pairwise_55,input_or_evidence_validation,True,True,True,
step14ao_protein_pairwise_55,input_or_evidence_validation,True,True,True,
step14ao_combined_pairwise_55,input_or_evidence_validation,True,True,True,
step14ao_classifications_3_10_42,input_or_evidence_validation,True,True,True,
step14ao_evidence_incomplete_zero,input_or_evidence_validation,True,True,True,
pilot_csv_json_exists,input_or_evidence_validation,True,True,True,
pilot_hashes_unchanged,input_or_evidence_validation,True,True,True,
pilot_csv_json_typed_consistent,input_or_evidence_validation,True,True,True,
expansion_csv_json_exists,input_or_evidence_validation,True,True,True,
expansion_hashes_unchanged,input_or_evidence_validation,True,True,True,
expansion_csv_json_typed_consistent,input_or_evidence_validation,True,True,True,
canonical_schema_33,input_or_evidence_validation,True,True,True,
unified_ids_exact,input_or_evidence_validation,True,True,True,
no_duplicate_row_id,input_or_evidence_validation,True,True,True,
no_duplicate_pdb_het,input_or_evidence_validation,True,True,True,
step14ao_artifacts_unchanged,input_or_evidence_validation,True,True,True,
step14an_artifacts_unchanged,input_or_evidence_validation,True,True,True,
step14am_artifacts_unchanged,input_or_evidence_validation,True,True,True,
staged_files_empty,input_or_evidence_validation,True,True,True,
protected_model_dataloader_diff_empty,input_or_evidence_validation,True,True,True,
canonical_masks_preserved,input_or_evidence_validation,True,True,True,
