sample_preparation_input_id,pdb_id,expected_het_id,atom_site_id,type_symbol,atom_name,ligand_comp_id,auth_asym_id,auth_seq_id,label_asym_id,label_seq_id,x,y,z,occupancy,altloc,model_num,is_covalent_ligand_atom,source_raw_file
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7530,O,OAA,JUG,A,601,B,,39.661,53.422,79.329,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7531,C,CAJ,JUG,A,601,B,,39.938,52.527,80.164,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7532,C,CAF,JUG,A,601,B,,40.357,52.916,81.439,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7533,C,CAG,JUG,A,601,B,,40.671,51.989,82.430,1.00,,1,True,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7534,C,CAK,JUG,A,601,B,,40.610,50.608,82.245,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7535,O,OAB,JUG,A,601,B,,40.916,49.825,83.188,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7536,C,CAM,JUG,A,601,B,,40.172,50.103,80.906,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7537,C,CAL,JUG,A,601,B,,39.826,51.076,79.829,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7538,C,CAH,JUG,A,601,B,,39.416,50.611,78.567,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7539,C,CAD,JUG,A,601,B,,39.329,49.229,78.334,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7540,C,CAE,JUG,A,601,B,,39.643,48.275,79.320,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7541,C,CAI,JUG,A,601,B,,40.067,48.651,80.612,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7542,O,OAC,JUG,A,601,B,,40.378,47.737,81.600,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7543,H,HAF,JUG,A,601,B,,40.432,53.862,81.640,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7544,H,HAH,JUG,A,601,B,,39.195,51.240,77.863,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7545,H,HAD,JUG,A,601,B,,39.042,48.920,77.461,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7546,H,HAE,JUG,A,601,B,,39.566,47.332,79.105,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
CYS_SG_SAMPLE_PREP_INPUT_000002,6BV8,JUG,7547,H,HOAC,JUG,A,601,B,,40.636,48.144,82.288,1.00,,1,False,data/raw/covalent_sources/covpdb/future_struct_conn_crosscheck_raw_v0/6bv8.cif
