precondition_item,artifact_or_check,expected_status,observed_status,precondition_passed,blocking_reasons
step13bk_manifest_exists,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,exists,True,True,
step13bk_stage,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,covapie_split_leakage_smoke_v0,covapie_split_leakage_smoke_v0,True,
step13bk_all_checks_passed,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
step13bk_ready_for_split_leakage_qa_gate,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
step13bk_ready_for_feature_semantics_audit_gate,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,false,False,True,
step13bk_ready_for_final_dataset_design_gate,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,false,False,True,
step13bk_ready_for_dataloader_smoke,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,false,False,True,
step13bk_ready_for_training,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,false,False,True,
step13bk_ready_to_train_now,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,false,False,True,
step13bk_split_unit_preview_csv_row_count,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_unit_smoke_preview.csv,4,4,True,
step13bk_split_unit_preview_json_row_count,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_unit_smoke_preview.json,4,4,True,
step13bk_parent_event_group_integrity_passed,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
step13bk_candidate_metadata_group_integrity_passed,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
step13bk_mask_task_grouping_integrity_passed,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
step13bk_risk_smoke_audit_passed,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
step13bj_design_gate_passed,data/derived/covalent_small/covapie_split_leakage_design_gate_v0/covapie_split_leakage_design_gate_manifest.json,true,True,True,
step13bi_sample_index_qa_passed,data/derived/covalent_small/covapie_sample_index_qa_gate_v0/covapie_sample_index_qa_gate_manifest.json,true,True,True,
step13bh_sample_index_csv_shape,data/derived/covalent_small/covapie_sample_index_smoke_v0/covapie_sample_index_smoke.csv,20x31,20x31,True,
canonical_mask_count,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,5,5,True,
b3_scaffold_only_included,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
no_extra_mask_tasks_added,data/derived/covalent_small/covapie_split_leakage_smoke_v0/covapie_split_leakage_smoke_manifest.json,true,True,True,
metadata_csv_hash_unchanged,data/derived/covalent_small/external_metadata_index/covpdb/covpdb_complexes_metadata_manual.csv,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,True,
raw_files_untracked,data/raw/covalent_sources/covpdb/raw_structure_event_annotation_smoke_v0,false,False,True,
raw_files_unstaged,data/raw/covalent_sources/covpdb/raw_structure_event_annotation_smoke_v0,false,False,True,
protected_source_diff_empty,equivariant_diffusion/ lightning_modules.py,empty,False,True,
original_dataloader_diff_empty,dataset.py data/prepare_crossdocked.py,empty,False,True,
