precondition_item,artifact_or_check,expected_status,observed_status,precondition_passed,blocking_reasons
step14n_manifest_exists,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,exists,True,True,
step14n_stage,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0,covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0,True,
step14n_all_checks_passed,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,true,True,True,
step14n_existing_candidate_count,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,9,9,True,
step14n_new_candidate_count,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,16,16,True,
step14n_combined_candidate_count,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,25,25,True,
step14n_additional_candidate_needed_after_step,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,0,0,True,
step14n_ready_for_manual_review_gate,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,true,True,True,
step14n_ready_for_training,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_manifest.json,false,False,True,
step14n_candidates_csv_exists,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_next_batch_acquired_annotation_candidates.csv,exists,True,True,
step14n_candidates_json_exists,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_next_batch_acquired_annotation_candidates.json,exists,True,True,
step14n_candidates_csv_json_consistent,data/derived/covalent_small/covapie_cys_sg_targeted_metadata_next_batch_acquisition_smoke_v0/covapie_cys_sg_next_batch_acquired_annotation_candidates.json,true,True,True,
step14l_candidates_csv_exists,data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.csv,exists,True,True,
step14l_candidates_json_exists,data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.json,exists,True,True,
step14l_candidates_csv_json_consistent,data/derived/covalent_small/covapie_cys_sg_targeted_annotation_acquisition_smoke_v0/covapie_cys_sg_acquired_event_level_annotation_candidates.json,true,True,True,
metadata_csv_exists,data/derived/covalent_small/external_metadata_index/covpdb/covpdb_complexes_metadata_manual.csv,exists,True,True,
metadata_csv_hash_unchanged,data/derived/covalent_small/external_metadata_index/covpdb/covpdb_complexes_metadata_manual.csv,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,True,
raw_roots_not_tracked,data/raw/covalent_sources/covpdb/cys_sg_discovery_raw_v0,false,False,True,
raw_roots_not_staged,data/raw/covalent_sources/covpdb/cys_sg_discovery_raw_v0,false,False,True,
protected_source_diff_empty,equivariant_diffusion/ lightning_modules.py,empty,False,True,
original_dataloader_diff_empty,dataset.py data/prepare_crossdocked.py,empty,False,True,
canonical_mask_count,canonical masks,5,5,True,
b3_scaffold_only_included,canonical masks,true,True,True,
no_extra_mask_tasks,canonical masks,true,"[""warhead_only"", ""linker_plus_warhead"", ""scaffold_plus_warhead"", ""scaffold_only"", ""scaffold_plus_linker_plus_warhead""]",True,
