precondition_item,artifact_or_check,expected_status,observed_status,precondition_passed,blocking_reasons
step14am_manifest_valid,embedded_read_only_check,True,True,True,
step14am_execution_results,embedded_read_only_check,True,True,True,
failure_sentinel,embedded_read_only_check,True,True,True,
execution_csv_json_consistent,embedded_read_only_check,True,True,True,
inventory_csv_json_consistent,embedded_read_only_check,True,True,True,
traceability_and_quality_passed,embedded_read_only_check,True,True,True,
sample_roots_and_tables_exist,embedded_read_only_check,True,True,True,
existing_index_schema_and_namespace,embedded_read_only_check,True,True,True,
existing_index_hashes_unchanged,embedded_read_only_check,True,True,True,
metadata_hash_unchanged,embedded_read_only_check,True,True,True,
prior_artifacts_unchanged,embedded_read_only_check,True,True,True,
raw_untracked_unstaged,embedded_read_only_check,True,True,True,
protected_sources_clean,embedded_read_only_check,True,True,True,
staged_empty,embedded_read_only_check,True,True,True,
canonical_masks_preserved,embedded_read_only_check,True,True,True,
