precondition_item,artifact_or_check,expected_status,observed_status,precondition_passed,blocking_reasons
step13bt_manifest_exists,data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_dataloader_smoke_design_gate_manifest.json,exists,True,True,
step13bt_stage,data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_dataloader_smoke_design_gate_manifest.json,covapie_dataloader_smoke_design_gate_v0,covapie_dataloader_smoke_design_gate_v0,True,
step13bt_all_checks_passed,data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_dataloader_smoke_design_gate_manifest.json,true,True,True,
step13bt_ready_for_metadata_dataloader_smoke,data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_dataloader_smoke_design_gate_manifest.json,true,True,True,
step13bt_ready_for_actual_dataloader_smoke,data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_dataloader_smoke_design_gate_manifest.json,false,False,True,
step13bt_ready_for_training,data/derived/covalent_small/covapie_dataloader_smoke_design_gate_v0/covapie_dataloader_smoke_design_gate_manifest.json,false,False,True,
step13br_preview_csv_shape,data/derived/covalent_small/covapie_dataloader_interface_smoke_v0/covapie_dataloader_interface_smoke_preview.csv,20x35,20x35,True,
metadata_csv_hash_unchanged,data/derived/covalent_small/external_metadata_index/covpdb/covpdb_complexes_metadata_manual.csv,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,c31d836c01291057b35279bc4fc4c2de35eaaa064e4e7c9ac6d314006cd66365,True,
raw_files_untracked,data/raw/covalent_sources/covpdb/raw_structure_event_annotation_smoke_v0,false,False,True,
raw_files_unstaged,data/raw/covalent_sources/covpdb/raw_structure_event_annotation_smoke_v0,false,False,True,
protected_source_diff_empty,equivariant_diffusion/ lightning_modules.py,empty,False,True,
original_dataloader_diff_empty,dataset.py data/prepare_crossdocked.py,empty,False,True,
